AP/DUEDTE.DBL,DFDATA.FD
AP/DUEDTE.DBL,JOBDF.FD
AP/DUEDTE.DBL,SYSTEM.FD
AP/EXTAPE.DBL,COFILE.FD
AP/EXTAPE.DBL,DFDATA.FD
AP/EXTAPE.DBL,EQPTF.FD
AP/EXTAPE.DBL,NEWAP.FD
AP/EXTAPE.DBL,SYSTEM.FD
AP/EXTAPE.DBL,UNTTF.FD
AP/EXTAPJ.DBL,DFDATA.FD
AP/EXTAPJ.DBL,JOBTF.FD
AP/EXTAPJ.DBL,NEWAP.FD
AP/EXTAPJ.DBL,SYSTEM.FD
AP/EXTAPO.DBL,APOPN.FD
AP/EXTAPO.DBL,COFILE.FD
AP/EXTAPO.DBL,DFDATA.FD
AP/EXTAPO.DBL,SYSTEM.FD
AP/EXTAPO.DBL,TMPAP.FD
AP/EXTAPU.DBL,DFDATA.FD
AP/EXTAPU.DBL,NEWAP.FD
AP/EXTAPU.DBL,SYSTEM.FD
AP/EXTAPU.DBL,UNTTF.FD
AP/EXTPPD.DBL,APOPN.FD
AP/EXTPPD.DBL,COFILE.FD
AP/EXTPPD.DBL,DFDATA.FD
AP/EXTPPD.DBL,PPDTM.FD
AP/EXTPPD.DBL,SYSTEM.FD
AP/FUTRPT.DBL,APOPN.FD
AP/FUTRPT.DBL,DFDATA.FD
AP/FUTRPT.DBL,MSVND.FD
AP/FUTRPT.DBL,SYSTEM.FD
AP/FUTRPT.DBL,VENIX.FD
AP/FUTRPT.DBL,VENMS.FD
AP/GLDSRT.DBL,DFDATA.FD
AP/GLDSRT.DBL,SYSTEM.FD
AP/GLIMAP.DBL,DFDATA.FD
AP/GLIMAP.DBL,GLAIX.FD
AP/GLIMAP.DBL,GLAMS.FD
AP/GLIMAP.DBL,GLINT.FD
AP/GLIMAP.DBL,SYSTEM.FD
AP/GLIPAP.DBL,DFDATA.FD
AP/GLIPAP.DBL,GLINT.FD
AP/GLIPAP.DBL,SYSTEM.FD
AP/INITAP.DBL,DFDATA.FD
AP/INITAP.DBL,SYSTEM.FD
AP/MSVCNT.DBL,DFDATA.FD
AP/MSVCNT.DBL,MSVND.FD
AP/MSVCNT.DBL,SYSTEM.FD
AP/MSVMNT.DBL,APOPN.FD
AP/MSVMNT.DBL,DFDATA.FD
AP/MSVMNT.DBL,MSVND.FD
AP/MSVMNT.DBL,SYSTEM.FD
AP/MSVPRG.DBL,DFDATA.FD
AP/MSVPRG.DBL,GLDIS.FD
AP/MSVPRG.DBL,MSVND.FD
AP/MSVPRG.DBL,SYSTEM.FD
AP/MSVPRT.DBL,DFDATA.FD
AP/MSVPRT.DBL,MSVND.FD
AP/MSVPRT.DBL,SYSTEM.FD
AP/MSVSRT.DBL,DFDATA.FD
AP/MSVSRT.DBL,SYSTEM.FD
AP/NAP1.DBL,DFDATA.FD
AP/NAP1.DBL,EQPMF.FD
AP/NAP1.DBL,GLAIX.FDC
AP/NAP1.DBL,GLAMS.FDC
AP/NAP1.DBL,JOBMF.FD
AP/NAP1.DBL,MSVND.FDC
AP/NAP1.DBL,NEWAP.FDC
AP/NAP1.DBL,SYSTEM.FD
